EODDATAID,ADATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES
418101593,20-Jun-14,BANKNIFTY,15064.45,15195.55,14978.5,14997.65,,,21875260,1767.12,20-Jun-2014,
418131592,23-Jun-14,NIFTY,7514,7534.8,7441.6,7493.35,,,127404790,6543.64,23-Jun-2014,
418131593,23-Jun-14,BANKNIFTY,15064.45,15195.55,14978.5,14997.65,,,21875260,1767.12,23-Jun-2014,
418141592,24-Jun-14,NIFTY,7514,7534.8,7441.6,7493.35,,,127404790,6543.64,24-Jun-2014,
418141593,24-Jun-14,BANKNIFTY,15142.35,15341.95,15142.35,15309.5,,,29137817,2051.34,24-Jun-2014,
418151592,25-Jun-14,NIFTY,7588.55,7589.25,7557.05,7569.25,,,114968325,6198.93,25-Jun-2014,
418151593,25-Jun-14,BANKNIFTY,15320.95,15320.95,15221.15,15237.85,,,23370497,1770.43,25-Jun-2014,
418161592,26-Jun-14,NIFTY,7554.1,7570.2,7481.3,7493.2,,,171676960,9190.64,26-Jun-2014,
418161593,26-Jun-14,BANKNIFTY,15320.95,15320.95,15221.15,15237.85,,,23370497,1770.43,26-Jun-2014,
418171592,27-Jun-14,NIFTY,7554.1,7570.2,7481.3,7493.2,,,171676960,9190.64,27-Jun-2014,
418171593,27-Jun-14,BANKNIFTY,15320.95,15320.95,15221.15,15237.85,,,23370497,1770.43,27-Jun-2014,
418201592,30-Jun-14,NIFTY,7554.1,7570.2,7481.3,7493.2,,,171676960,9190.64,30-Jun-2014,
418201593,30-Jun-14,BANKNIFTY,15059.1,15329.95,15059.1,15241.9,,,29758891,1994.58,30-Jun-2014,
418211592,01-Jul-14,NIFTY,7629,7649.5,7618.15,7634.7,,,139431498,6983.63,01-Jul-2014,
418211593,01-Jul-14,BANKNIFTY,15288.8,15365.65,15261.15,15321.35,,,24831205,1804.17,01-Jul-2014,
418221592,02-Jul-14,NIFTY,7629,7649.5,7618.15,7634.7,,,139431498,6983.63,02-Jul-2014,
418221593,02-Jul-14,BANKNIFTY,15288.8,15365.65,15261.15,15321.35,,,24831205,1804.17,02-Jul-2014,
418231592,03-Jul-14,NIFTY,7629,7649.5,7618.15,7634.7,,,139431498,6983.63,03-Jul-2014,
418231593,03-Jul-14,BANKNIFTY,15288.8,15365.65,15261.15,15321.35,,,24831205,1804.17,03-Jul-2014,
418241592,04-Jul-14,NIFTY,7718.1,7758,7661.3,7751.6,,,113070488,5863.82,04-Jul-2014,
418241593,04-Jul-14,BANKNIFTY,15458.75,15582.65,15305,15556.15,,,20780659,1590.5,04-Jul-2014,
418271592,07-Jul-14,NIFTY,7718.1,7758,7661.3,7751.6,,,113070488,5863.82,07-Jul-2014,
418271593,07-Jul-14,BANKNIFTY,15458.75,15582.65,15305,15556.15,,,20780659,1590.5,07-Jul-2014,
418281592,08-Jul-14,NIFTY,7804.05,7808.85,7595.9,7623.2,,,180646306,9002.25,08-Jul-2014,
418281593,08-Jul-14,BANKNIFTY,15437.4,15437.4,14889.35,14997.5,,,26417330,1945.1,08-Jul-2014,
418291592,09-Jul-14,NIFTY,7804.05,7808.85,7595.9,7623.2,,,180646306,9002.25,09-Jul-2014,
418291593,09-Jul-14,BANKNIFTY,15437.4,15437.4,14889.35,14997.5,,,26417330,1945.1,09-Jul-2014,
418301592,10-Jul-14,NIFTY,7804.05,7808.85,7595.9,7623.2,,,180646306,9002.25,10-Jul-2014,
418301593,10-Jul-14,BANKNIFTY,15437.4,15437.4,14889.35,14997.5,,,26417330,1945.1,10-Jul-2014,
418311592,11-Jul-14,NIFTY,7584.1,7625.85,7447.2,7459.6,,,187592951,8983.29,11-Jul-2014,
418311593,11-Jul-14,BANKNIFTY,14796.9,14918.85,14406.65,14447.2,,,33016401,2377.09,11-Jul-2014,
418341592,14-Jul-14,NIFTY,7584.1,7625.85,7447.2,7459.6,,,187592951,8983.29,14-Jul-2014,
418341593,14-Jul-14,BANKNIFTY,14796.9,14918.85,14406.65,14447.2,,,33016401,2377.09,14-Jul-2014,
418351592,15-Jul-14,NIFTY,7491.3,7534.9,7459.15,7526.65,,,122068670,6124.15,15-Jul-2014,
418351593,15-Jul-14,BANKNIFTY,14601.85,14919.55,14601.85,14891.9,,,32855355,2219.22,15-Jul-2014,
418361592,16-Jul-14,NIFTY,7491.3,7534.9,7459.15,7526.65,,,122068670,6124.15,16-Jul-2014,
418361593,16-Jul-14,BANKNIFTY,14601.85,14919.55,14601.85,14891.9,,,32855355,2219.22,16-Jul-2014,
418371592,17-Jul-14,NIFTY,7491.3,7534.9,7459.15,7526.65,,,122068670,6124.15,17-Jul-2014,
418371593,17-Jul-14,BANKNIFTY,14601.85,14919.55,14601.85,14891.9,,,32855355,2219.22,17-Jul-2014,
418381592,18-Jul-14,NIFTY,7630.25,7685,7595.5,7663.9,,,134603073,6903.7,18-Jul-2014,
418381593,18-Jul-14,BANKNIFTY,14601.85,14919.55,14601.85,14891.9,,,32855355,2219.22,18-Jul-2014,
418411592,21-Jul-14,NIFTY,7630.25,7685,7595.5,7663.9,,,134603073,6903.7,21-Jul-2014,
418411593,21-Jul-14,BANKNIFTY,14601.85,14919.55,14601.85,14891.9,,,32855355,2219.22,21-Jul-2014,
418421592,22-Jul-14,NIFTY,7630.25,7685,7595.5,7663.9,,,134603073,6903.7,22-Jul-2014,
418421593,22-Jul-14,BANKNIFTY,15440.35,15473.35,15306.35,15427.35,,,21711499,1588.65,22-Jul-2014,
418431592,23-Jul-14,NIFTY,7794.9,7809.2,7752.9,7795.75,,,122119113,7062.52,23-Jul-2014,
418431593,23-Jul-14,BANKNIFTY,15513.45,15626.9,15398.7,15463,,,31130839,2564.92,23-Jul-2014,
418441592,24-Jul-14,NIFTY,7794.9,7809.2,7752.9,7795.75,,,122119113,7062.52,24-Jul-2014,
418441593,24-Jul-14,BANKNIFTY,15513.45,15626.9,15398.7,15463,,,31130839,2564.92,24-Jul-2014,
418451592,25-Jul-14,NIFTY,7828.2,7840.95,7748.6,7790.45,,,153936037,7827.61,25-Jul-2014,
418451593,25-Jul-14,BANKNIFTY,15494.85,15571.9,15272.45,15322.25,,,27779539,2004.06,25-Jul-2014,
418481592,28-Jul-14,NIFTY,7828.2,7840.95,7748.6,7790.45,,,153936037,7827.61,28-Jul-2014,
418481593,28-Jul-14,BANKNIFTY,15494.85,15571.9,15272.45,15322.25,,,27779539,2004.06,28-Jul-2014,
418501592,30-Jul-14,NIFTY,7828.2,7840.95,7748.6,7790.45,,,153936037,7827.61,30-Jul-2014,
418501593,30-Jul-14,BANKNIFTY,15256.2,15470.6,15184.65,15452.4,,,29165299,2114.15,30-Jul-2014,
418511592,31-Jul-14,NIFTY,7784.65,7791.85,7711.15,7721.3,,,208857257,11718.26,31-Jul-2014,
418511593,31-Jul-14,BANKNIFTY,15447.9,15499.5,15233,15267.6,,,39207840,2521.59,31-Jul-2014,
418521592,01-Aug-14,NIFTY,7784.65,7791.85,7711.15,7721.3,,,208857257,11718.26,01-Aug-2014,
418521593,01-Aug-14,BANKNIFTY,15447.9,15499.5,15233,15267.6,,,39207840,2521.59,01-Aug-2014,
418551592,04-Aug-14,NIFTY,7784.65,7791.85,7711.15,7721.3,,,208857257,11718.26,04-Aug-2014,
418551593,04-Aug-14,BANKNIFTY,15447.9,15499.5,15233,15267.6,,,39207840,2521.59,04-Aug-2014,
418561592,05-Aug-14,NIFTY,7784.65,7791.85,7711.15,7721.3,,,208857257,11718.26,05-Aug-2014,
418561593,05-Aug-14,BANKNIFTY,15447.9,15499.5,15233,15267.6,,,39207840,2521.59,05-Aug-2014,
418571592,06-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,06-Aug-2014,
418571593,06-Aug-14,BANKNIFTY,15209.05,15239.35,14983.5,15008.65,,,21257923,1447.41,06-Aug-2014,
418581592,07-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,07-Aug-2014,
418581593,07-Aug-14,BANKNIFTY,15209.05,15239.35,14983.5,15008.65,,,21257923,1447.41,07-Aug-2014,
418591592,08-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,08-Aug-2014,
418591593,08-Aug-14,BANKNIFTY,15209.05,15239.35,14983.5,15008.65,,,21257923,1447.41,08-Aug-2014,
418621592,11-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,11-Aug-2014,
418621593,11-Aug-14,BANKNIFTY,15209.05,15239.35,14983.5,15008.65,,,21257923,1447.41,11-Aug-2014,
418631592,12-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,12-Aug-2014,
418631593,12-Aug-14,BANKNIFTY,14943.8,15078.1,14850.15,15056.7,,,19702406,1355.69,12-Aug-2014,
418641592,13-Aug-14,NIFTY,7726.15,7740.95,7658.95,7672.05,,,116361342,6905.9,13-Aug-2014,
418641593,13-Aug-14,BANKNIFTY,14943.8,15078.1,14850.15,15056.7,,,19702406,1355.69,13-Aug-2014,
418651592,14-Aug-14,NIFTY,7756.15,7796.7,7739.1,7791.7,,,127328105,6745.33,14-Aug-2014,
418651593,14-Aug-14,BANKNIFTY,14954.2,15144.75,14940.3,15089.65,,,24745845,1721.61,14-Aug-2014,
418691592,18-Aug-14,NIFTY,7756.15,7796.7,7739.1,7791.7,,,127328105,6745.33,18-Aug-2014,
418691593,18-Aug-14,BANKNIFTY,14954.2,15144.75,14940.3,15089.65,,,24745845,1721.61,18-Aug-2014,
418701592,19-Aug-14,NIFTY,7756.15,7796.7,7739.1,7791.7,,,127328105,6745.33,19-Aug-2014,
418701593,19-Aug-14,BANKNIFTY,14954.2,15144.75,14940.3,15089.65,,,24745845,1721.61,19-Aug-2014,
418711592,20-Aug-14,NIFTY,7915.8,7922.7,7864.05,7875.3,,,117321408,6234.79,20-Aug-2014,
418711593,20-Aug-14,BANKNIFTY,15566.75,15566.75,15448.9,15481.7,,,19905172,1527.02,20-Aug-2014,
418721592,21-Aug-14,NIFTY,7875.35,7919.65,7855.95,7891.1,,,115221672,7502.01,21-Aug-2014,
418721593,21-Aug-14,BANKNIFTY,15475.5,15721.95,15462.5,15662.2,,,34520563,2517.99,21-Aug-2014,
418731592,22-Aug-14,NIFTY,7904.55,7929.05,7900.05,7913.2,,,104074858,7088.03,22-Aug-2014,
418731593,22-Aug-14,BANKNIFTY,15699.05,15865.3,15696.3,15819.15,,,32028572,2380.35,22-Aug-2014,
418761592,25-Aug-14,NIFTY,7904.55,7929.05,7900.05,7913.2,,,104074858,7088.03,25-Aug-2014,
418761593,25-Aug-14,BANKNIFTY,15817.55,15973.35,15625.45,15669,,,22469543,1776.03,25-Aug-2014,
418771592,26-Aug-14,NIFTY,7874.5,7915.45,7862.45,7904.75,,,142829732,6735.18,26-Aug-2014,
418771593,26-Aug-14,BANKNIFTY,15530.65,15674.55,15503.4,15624.1,,,21077883,1476.42,26-Aug-2014,
418781592,27-Aug-14,NIFTY,7874.5,7915.45,7862.45,7904.75,,,142829732,6735.18,27-Aug-2014,
418781593,27-Aug-14,BANKNIFTY,15530.65,15674.55,15503.4,15624.1,,,21077883,1476.42,27-Aug-2014,
418791592,28-Aug-14,NIFTY,7942.25,7967.8,7939.2,7954.35,,,189698796,10417.14,28-Aug-2014,
418791593,28-Aug-14,BANKNIFTY,15758.05,15794.6,15688.15,15740.4,,,27074422,2024.19,28-Aug-2014,
418831592,01-Sep-14,NIFTY,7942.25,7967.8,7939.2,7954.35,,,189698796,10417.14,01-Sep-2014,
418831593,01-Sep-14,BANKNIFTY,15758.05,15794.6,15688.15,15740.4,,,27074422,2024.19,01-Sep-2014,
418841592,02-Sep-14,NIFTY,7942.25,7967.8,7939.2,7954.35,,,189698796,10417.14,02-Sep-2014,
418841593,02-Sep-14,BANKNIFTY,15758.05,15794.6,15688.15,15740.4,,,27074422,2024.19,02-Sep-2014,
418851592,03-Sep-14,NIFTY,8110.85,8141.9,8092.25,8114.6,,,150726992,8444.29,03-Sep-2014,
418851593,03-Sep-14,BANKNIFTY,16208.55,16208.55,16048.1,16110,,,30657042,1996.3,03-Sep-2014,
418861592,04-Sep-14,NIFTY,8114.2,8114.8,8060.9,8095.95,,,141280504,6925.82,04-Sep-2014,
418861593,04-Sep-14,BANKNIFTY,16102.9,16114.75,15926.65,16033.55,,,21703976,1592.89,04-Sep-2014,
418871592,05-Sep-14,NIFTY,8114.2,8114.8,8060.9,8095.95,,,141280504,6925.82,05-Sep-2014,
418871593,05-Sep-14,BANKNIFTY,16102.9,16114.75,15926.65,16033.55,,,21703976,1592.89,05-Sep-2014,
418901592,08-Sep-14,NIFTY,8114.2,8114.8,8060.9,8095.95,,,141280504,6925.82,08-Sep-2014,
418901593,08-Sep-14,BANKNIFTY,16102.9,16114.75,15926.65,16033.55,,,21703976,1592.89,08-Sep-2014,
418911592,09-Sep-14,NIFTY,8114.2,8114.8,8060.9,8095.95,,,141280504,6925.82,09-Sep-2014,
418911593,09-Sep-14,BANKNIFTY,16102.9,16114.75,15926.65,16033.55,,,21703976,1592.89,09-Sep-2014,
418921592,10-Sep-14,NIFTY,8135.55,8135.75,8082.1,8094.1,,,107064326,5561.6,10-Sep-2014,
418921593,10-Sep-14,BANKNIFTY,16173.5,16190.5,16053.9,16151.75,,,20602012,1644.66,10-Sep-2014,
418931592,11-Sep-14,NIFTY,8115.15,8127.95,8057.3,8085.7,,,122818159,6492.35,11-Sep-2014,
418931593,11-Sep-14,BANKNIFTY,16197.3,16309.7,16166.85,16204.15,,,30041684,1846.93,11-Sep-2014,
418941592,12-Sep-14,NIFTY,8115.15,8127.95,8057.3,8085.7,,,122818159,6492.35,12-Sep-2014,
418941593,12-Sep-14,BANKNIFTY,16197.3,16309.7,16166.85,16204.15,,,30041684,1846.93,12-Sep-2014,
418971592,15-Sep-14,NIFTY,8115.15,8127.95,8057.3,8085.7,,,122818159,6492.35,15-Sep-2014,
418971593,15-Sep-14,BANKNIFTY,16197.3,16309.7,16166.85,16204.15,,,30041684,1846.93,15-Sep-2014,
418981592,16-Sep-14,NIFTY,8115.15,8127.95,8057.3,8085.7,,,122818159,6492.35,16-Sep-2014,
418981593,16-Sep-14,BANKNIFTY,16197.3,16309.7,16166.85,16204.15,,,30041684,1846.93,16-Sep-2014,
418991592,17-Sep-14,NIFTY,7971.5,7990.65,7936.95,7975.5,,,123722390,6689.37,17-Sep-2014,
418991593,17-Sep-14,BANKNIFTY,15926.85,15937.3,15799.7,15838.6,,,22263757,1561.99,17-Sep-2014,
419001592,18-Sep-14,NIFTY,7971.5,7990.65,7936.95,7975.5,,,123722390,6689.37,18-Sep-2014,
419001593,18-Sep-14,BANKNIFTY,15926.85,15937.3,15799.7,15838.6,,,22263757,1561.99,18-Sep-2014,
419011592,19-Sep-14,NIFTY,8129.4,8160.9,8105.35,8121.45,,,161284509,8957.42,19-Sep-2014,
419011593,19-Sep-14,BANKNIFTY,16197.5,16197.5,16064.6,16152.15,,,23901299,1648.14,19-Sep-2014,
419041592,22-Sep-14,NIFTY,8129.4,8160.9,8105.35,8121.45,,,161284509,8957.42,22-Sep-2014,
419041593,22-Sep-14,BANKNIFTY,16197.5,16197.5,16064.6,16152.15,,,23901299,1648.14,22-Sep-2014,
419051592,23-Sep-14,NIFTY,8129.4,8160.9,8105.35,8121.45,,,161284509,8957.42,23-Sep-2014,
419051593,23-Sep-14,BANKNIFTY,16197.5,16197.5,16064.6,16152.15,,,23901299,1648.14,23-Sep-2014,
419061592,24-Sep-14,NIFTY,8015.55,8042.05,7950.05,8002.4,,,182208501,7981.87,24-Sep-2014,
419061593,24-Sep-14,BANKNIFTY,15883.45,15954.45,15625.85,15740.3,,,26015651,2001.75,24-Sep-2014,
419071592,25-Sep-14,NIFTY,8015.55,8042.05,7950.05,8002.4,,,182208501,7981.87,25-Sep-2014,
419071593,25-Sep-14,BANKNIFTY,15883.45,15954.45,15625.85,15740.3,,,26015651,2001.75,25-Sep-2014,
419081592,26-Sep-14,NIFTY,8015.55,8042.05,7950.05,8002.4,,,182208501,7981.87,26-Sep-2014,
419081593,26-Sep-14,BANKNIFTY,15883.45,15954.45,15625.85,15740.3,,,26015651,2001.75,26-Sep-2014,
419111592,29-Sep-14,NIFTY,7978.45,7991.75,7934.7,7958.9,,,97267975,5089.35,29-Sep-2014,
419111593,29-Sep-14,BANKNIFTY,15636.45,15636.45,15420.8,15473.55,,,20414879,1381.41,29-Sep-2014,
419121592,30-Sep-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,30-Sep-2014,
419121593,30-Sep-14,BANKNIFTY,15441.35,15596.1,15336.7,15392.25,,,28367263,1913.24,30-Sep-2014,
419131592,01-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,01-Oct-2014,
419131593,01-Oct-14,BANKNIFTY,15441.35,15596.1,15336.7,15392.25,,,28367263,1913.24,01-Oct-2014,
419191592,07-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,07-Oct-2014,
419191593,07-Oct-14,BANKNIFTY,15441.35,15596.1,15336.7,15392.25,,,28367263,1913.24,07-Oct-2014,
419201592,08-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,08-Oct-2014,
419201593,08-Oct-14,BANKNIFTY,15130.35,15371.8,15130.35,15344,,,19840589,1410.06,08-Oct-2014,
419211592,09-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,09-Oct-2014,
419211593,09-Oct-14,BANKNIFTY,15130.35,15371.8,15130.35,15344,,,19840589,1410.06,09-Oct-2014,
419221592,10-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,10-Oct-2014,
419221593,10-Oct-14,BANKNIFTY,15130.35,15371.8,15130.35,15344,,,19840589,1410.06,10-Oct-2014,
419251592,13-Oct-14,NIFTY,7948.8,8030.9,7923.85,7964.8,,,141142071,7467.66,13-Oct-2014,
419251593,13-Oct-14,BANKNIFTY,15130.35,15371.8,15130.35,15344,,,19840589,1410.06,13-Oct-2014,
419261592,14-Oct-14,NIFTY,7923.25,7928,7825.45,7864,,,225472732,7709,14-Oct-2014,
419261593,14-Oct-14,BANKNIFTY,15790.95,15843.7,15560.25,15751.55,,,32225926,1864.61,14-Oct-2014,
419281592,16-Oct-14,NIFTY,7837.3,7893.9,7729.65,7748.2,,,213529479,9087.06,16-Oct-2014,
419281593,16-Oct-14,BANKNIFTY,15690.35,15836.15,15477.05,15541.6,,,30855086,2004.6,16-Oct-2014,
419291592,17-Oct-14,NIFTY,7837.3,7893.9,7729.65,7748.2,,,213529479,9087.06,17-Oct-2014,
419291593,17-Oct-14,BANKNIFTY,15617.35,15973.5,15603.45,15929.8,,,31311659,1962.83,17-Oct-2014,
419321592,20-Oct-14,NIFTY,7896.95,7905.95,7856.95,7879.4,,,176171562,8357.41,20-Oct-2014,
419321593,20-Oct-14,BANKNIFTY,16259.7,16297.25,16157.05,16216.6,,,32100648,2135.01,20-Oct-2014,
419331592,21-Oct-14,NIFTY,7896.95,7905.95,7856.95,7879.4,,,176171562,8357.41,21-Oct-2014,
419331593,21-Oct-14,BANKNIFTY,16281.95,16452.85,16269,16427.25,,,37131786,2498.99,21-Oct-2014,
419341592,22-Oct-14,NIFTY,7997.8,8005,7974.55,7995.9,,,151104463,7301.77,22-Oct-2014,
419341593,22-Oct-14,BANKNIFTY,16570.4,16572.5,16365.6,16444.7,,,22170074,1623.45,22-Oct-2014,
419351592,23-Oct-14,NIFTY,7997.8,8005,7974.55,7995.9,,,151104463,7301.77,23-Oct-2014,
419351593,23-Oct-14,BANKNIFTY,16508.4,16524.9,16444.05,16470.05,,,2960759,209.33,23-Oct-2014,
419391592,27-Oct-14,NIFTY,8064.35,8064.4,7985.65,7991.7,,,132824881,6511.8,27-Oct-2014,
419391593,27-Oct-14,BANKNIFTY,16538.9,16664.3,16470.85,16556.6,,,22942944,1637.58,27-Oct-2014,
419401592,28-Oct-14,NIFTY,8064.35,8064.4,7985.65,7991.7,,,132824881,6511.8,28-Oct-2014,
419401593,28-Oct-14,BANKNIFTY,16538.9,16664.3,16470.85,16556.6,,,22942944,1637.58,28-Oct-2014,
419411592,29-Oct-14,NIFTY,8064.35,8064.4,7985.65,7991.7,,,132824881,6511.8,29-Oct-2014,
419411593,29-Oct-14,BANKNIFTY,16538.9,16664.3,16470.85,16556.6,,,22942944,1637.58,29-Oct-2014,
419421592,30-Oct-14,NIFTY,8085.2,8181.55,8085.2,8169.2,,,205666559,11023.46,30-Oct-2014,
419421593,30-Oct-14,BANKNIFTY,16606.5,16776.35,16561.35,16760.05,,,32012908,2565.48,30-Oct-2014,
419431592,31-Oct-14,NIFTY,8085.2,8181.55,8085.2,8169.2,,,205666559,11023.46,31-Oct-2014,
419431593,31-Oct-14,BANKNIFTY,16812.45,17060.15,16783.65,17045.05,,,30066791,2379.73,31-Oct-2014,
419461592,03-Nov-14,NIFTY,8348.15,8350.6,8297.65,8324.15,,,141090166,7439.54,03-Nov-2014,
419461593,03-Nov-14,BANKNIFTY,17087,17168.4,16934.85,17134.1,,,27947948,1997.6,03-Nov-2014,
419481592,05-Nov-14,NIFTY,8351.25,8365.55,8323.5,8338.3,,,161614922,9021.74,05-Nov-2014,
419481593,05-Nov-14,BANKNIFTY,17201.45,17425.2,17157.8,17352.95,,,26884330,2313.87,05-Nov-2014,
419501592,07-Nov-14,NIFTY,8351.25,8365.55,8323.5,8338.3,,,161614922,9021.74,07-Nov-2014,
419501593,07-Nov-14,BANKNIFTY,17201.45,17425.2,17157.8,17352.95,,,26884330,2313.87,07-Nov-2014,
419531592,10-Nov-14,NIFTY,8337.8,8383.05,8304.45,8344.25,,,130749013,6932.28,10-Nov-2014,
419531593,10-Nov-14,BANKNIFTY,17364.65,17412,17203,17262.4,,,18619468,1436.89,10-Nov-2014,
419541592,11-Nov-14,NIFTY,8354.1,8378.7,8321.85,8362.65,,,122010840,6559.73,11-Nov-2014,
419541593,11-Nov-14,BANKNIFTY,17364.65,17412,17203,17262.4,,,18619468,1436.89,11-Nov-2014,
419551592,12-Nov-14,NIFTY,8378.9,8415.05,8370.5,8383.3,,,125243330,6535.31,12-Nov-2014,
419551593,12-Nov-14,BANKNIFTY,17461.45,17635.9,17453.45,17587.05,,,27093290,2126.71,12-Nov-2014,
419561592,13-Nov-14,NIFTY,8378.9,8415.05,8370.5,8383.3,,,125243330,6535.31,13-Nov-2014,
419561593,13-Nov-14,BANKNIFTY,17461.45,17635.9,17453.45,17587.05,,,27093290,2126.71,13-Nov-2014,
419571592,14-Nov-14,NIFTY,8360.7,8400.65,8346.8,8389.9,,,146768580,7849.19,14-Nov-2014,
419571593,14-Nov-14,BANKNIFTY,17460.55,17601.15,17410.5,17576.8,,,27021001,2714.55,14-Nov-2014,
419601592,17-Nov-14,NIFTY,8378.4,8438.1,8349.1,8430.75,,,113879138,7270.5,17-Nov-2014,
419601593,17-Nov-14,BANKNIFTY,17571.7,17676.6,17469.25,17640.4,,,26928513,2918.64,17-Nov-2014,
419611592,18-Nov-14,NIFTY,8378.4,8438.1,8349.1,8430.75,,,113879138,7270.5,18-Nov-2014,
419611593,18-Nov-14,BANKNIFTY,17672.85,17750.25,17601.15,17702.55,,,24168195,2396.84,18-Nov-2014,
419621592,19-Nov-14,NIFTY,8440.65,8455.65,8360.5,8382.3,,,125399132,6997.58,19-Nov-2014,
419621593,19-Nov-14,BANKNIFTY,17739.2,17745.7,17557.1,17585.65,,,19839984,1807.93,19-Nov-2014,
419631592,20-Nov-14,NIFTY,8406.5,8410.85,8353.15,8401.9,,,122775989,6218.34,20-Nov-2014,
419631593,20-Nov-14,BANKNIFTY,17649.35,17681.8,17546.7,17645.05,,,38059457,1934.7,20-Nov-2014,
419641592,21-Nov-14,NIFTY,8406.5,8410.85,8353.15,8401.9,,,122775989,6218.34,21-Nov-2014,
419641593,21-Nov-14,BANKNIFTY,17649.35,17681.8,17546.7,17645.05,,,38059457,1934.7,21-Nov-2014,
419671592,24-Nov-14,NIFTY,8406.5,8410.85,8353.15,8401.9,,,122775989,6218.34,24-Nov-2014,
419671593,24-Nov-14,BANKNIFTY,17649.35,17681.8,17546.7,17645.05,,,38059457,1934.7,24-Nov-2014,
419681592,25-Nov-14,NIFTY,8406.5,8410.85,8353.15,8401.9,,,122775989,6218.34,25-Nov-2014,
419681593,25-Nov-14,BANKNIFTY,17649.35,17681.8,17546.7,17645.05,,,38059457,1934.7,25-Nov-2014,
419691592,26-Nov-14,NIFTY,8450.3,8500.3,8438.65,8475.75,,,151922494,7123.76,26-Nov-2014,
419691593,26-Nov-14,BANKNIFTY,17914.35,18128.15,17890.85,17975.95,,,32391132,1895.92,26-Nov-2014,
419701592,27-Nov-14,NIFTY,8450.3,8500.3,8438.65,8475.75,,,151922494,7123.76,27-Nov-2014,
419701593,27-Nov-14,BANKNIFTY,17914.35,18128.15,17890.85,17975.95,,,32391132,1895.92,27-Nov-2014,
419711592,28-Nov-14,NIFTY,8516.8,8617,8516.25,8588.25,,,197214619,10053.47,28-Nov-2014,
419711593,28-Nov-14,BANKNIFTY,18082.4,18615.4,18082.4,18513.15,,,67159535,3499.68,28-Nov-2014,
419741592,01-Dec-14,NIFTY,8516.8,8617,8516.25,8588.25,,,197214619,10053.47,01-Dec-2014,
419741593,01-Dec-14,BANKNIFTY,18082.4,18615.4,18082.4,18513.15,,,67159535,3499.68,01-Dec-2014,
419751592,02-Dec-14,NIFTY,8535.45,8560.2,8504.65,8524.7,,,137386984,6753.13,02-Dec-2014,
419751593,02-Dec-14,BANKNIFTY,18082.4,18615.4,18082.4,18513.15,,,67159535,3499.68,02-Dec-2014,
419761592,03-Dec-14,NIFTY,8535.45,8560.2,8504.65,8524.7,,,137386984,6753.13,03-Dec-2014,
419761593,03-Dec-14,BANKNIFTY,18082.4,18615.4,18082.4,18513.15,,,67159535,3499.68,03-Dec-2014,
419771592,04-Dec-14,NIFTY,8582.4,8626.95,8526.4,8564.4,,,143477230,6687.99,04-Dec-2014,
419771593,04-Dec-14,BANKNIFTY,18082.4,18615.4,18082.4,18513.15,,,67159535,3499.68,04-Dec-2014,
419781592,05-Dec-14,NIFTY,8584.25,8588.35,8523.9,8538.3,,,143345553,6452.4,05-Dec-2014,
419781593,05-Dec-14,BANKNIFTY,18827.6,18875.45,18706.25,18756.75,,,41358139,1933.54,05-Dec-2014,
419811592,08-Dec-14,NIFTY,8584.25,8588.35,8523.9,8538.3,,,143345553,6452.4,08-Dec-2014,
419811593,08-Dec-14,BANKNIFTY,18827.6,18875.45,18706.25,18756.75,,,41358139,1933.54,08-Dec-2014,
419821592,09-Dec-14,NIFTY,8439.3,8444.5,8330.5,8340.7,,,146266705,7115.31,09-Dec-2014,
419821593,09-Dec-14,BANKNIFTY,18499.95,18585.35,18248.1,18290.65,,,39683603,1710.9,09-Dec-2014,
419831592,10-Dec-14,NIFTY,8439.3,8444.5,8330.5,8340.7,,,146266705,7115.31,10-Dec-2014,
419831593,10-Dec-14,BANKNIFTY,18499.95,18585.35,18248.1,18290.65,,,39683603,1710.9,10-Dec-2014,
419841592,11-Dec-14,NIFTY,8338.85,8348.3,8272.4,8292.9,,,133862999,6718.85,11-Dec-2014,
419841593,11-Dec-14,BANKNIFTY,18427.5,18529.65,18218.4,18405,,,45844918,2034.58,11-Dec-2014,
419851592,12-Dec-14,NIFTY,8302,8321.9,8216.3,8224.1,,,138080911,6894.03,12-Dec-2014,
419851593,12-Dec-14,BANKNIFTY,18413.7,18501.75,18236.55,18299.75,,,38148580,1651.16,12-Dec-2014,
